reactKey,timeStr,type,time,overloadTime,eventId,player,homeScore,awayScore,profileUrl,overloadTimeStr,isHome,ownGoal,goalDescription,goalDescriptionKey,suffix,suffixKey,isPenaltyShootoutEvent,nameStr,firstName,lastName,fullName,playerId,newScore,penShootoutScore,shotmapEvent,assistStr,assistProfileUrl,assistPlayerId,assistKey,assistInput,goal_scorer,matchRound,AwayTeamId
1399869431Goal554051undefinedfalse,31,Goal,31,,13998694,"{'id': 554051, 'name': 'Lucas Colitto', 'profileUrl': '/players/554051/lucas-colitto'}",1,0,/players/554051/lucas-colitto,False,False,,,,,,False,Lucas Colitto,Lucas,Colitto,Lucas Colitto,554051,"[1, 1]",,"{'id': 2924303765, 'eventType': 'Goal', 'teamId': 305171, 'playerId': 554051, 'playerName': 'Lucas Colitto', 'x': 95.73684210409999, 'y': 30.316, 'min': 31, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 35.9825, 'goalCrossedZ': 0.28252631440000003, 'expectedGoals': 0.3018844425678253, 'expectedGoalsOnTarget': 0.7752456665039062, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.47552910052910013, 'y': 0.07474241121693122, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 56829, 'firstName': 'Lucas', 'lastName': 'Colitto', 'fullName': 'Lucas Colitto', 'teamColor': '#BD9A5B'}",assist by Diego Soto,/players/1248988/diego-soto,1248988,assist_by,Diego Soto,Colitto,2,305171
1399881580Goal801008undefinedfalse,80,Goal,80,,13998815,"{'id': 801008, 'name': 'Brayan Rovira', 'profileUrl': '/players/801008/brayan-rovira'}",2,0,/players/801008/brayan-rovira,False,False,,,,,,False,Brayan Rovira,Brayan,Rovira,Brayan Rovira,801008,"[2, 1]",,"{'id': 2924322489, 'eventType': 'Goal', 'teamId': 1894, 'playerId': 801008, 'playerName': 'Brayan Rovira', 'x': 83.0480582528, 'y': 38.620476192, 'min': 80, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 31.026249999999997, 'goalCrossedZ': 1.7850526228, 'expectedGoals': 0.10211467742919922, 'expectedGoalsOnTarget': 0.18680956959724426, 'shotType': 'RightFoot', 'situation': 'FreeKick', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.7867063492063497, 'y': 0.4722361435978836, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': False, 'keeperId': 206088, 'firstName': 'Brayan', 'lastName': 'Rovira', 'fullName': 'Brayan Rovira', 'teamColor': '#9E040B'}",,,Rovira,2,1894
1399891329Goal1354125undefinedfalse,29,Goal,29,,13998913,"{'id': 1354125, 'name': 'Flabián Londoño', 'profileUrl': '/players/1354125/flabian-londono'}",0,0,/players/1354125/flabian-londono,False,False,,,,,,False,Flabián Londoño,Flabián,Londoño,Flabián Londoño,1354125,"[0, 1]",,"{'id': 2924335059, 'eventType': 'Goal', 'teamId': 176496, 'playerId': 1354125, 'playerName': 'Flabián Londoño', 'x': 92.3, 'y': 36.5925, 'min': 29, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 36.51625, 'goalCrossedZ': 1.7465263072000001, 'expectedGoals': 0.1808745414018631, 'expectedGoalsOnTarget': 0.727093517780304, 'shotType': 'LeftFoot', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.33432539682539697, 'y': 0.4620439966137566, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 141762, 'firstName': 'Flabián', 'lastName': 'Londoño', 'fullName': 'Flabián Londoño', 'teamColor': '#F27523'}",assist by Jose Meza,/players/243948/jose-meza,243948,assist_by,Jose Meza,Londoño,2,176496
1399915413Goal1023323undefinedfalse,13,Goal,13,,13999154,"{'id': 1023323, 'name': 'Cristián Zavala', 'profileUrl': '/players/1023323/cristian-zavala'}",0,0,/players/1023323/cristian-zavala,False,False,,,,,,False,Cristián Zavala,Cristián,Zavala,Cristián Zavala,1023323,"[0, 1]",,"{'id': 2924365843, 'eventType': 'Goal', 'teamId': 4062, 'playerId': 1023323, 'playerName': 'Cristián Zavala', 'x': 102.53448275880001, 'y': 32.39875, 'min': 13, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 32.09375, 'goalCrossedZ': 1.8685263066000002, 'expectedGoals': 0.778684139251709, 'expectedGoalsOnTarget': 0.9945343732833862, 'shotType': 'Header', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.5042989417989419, 'y': 0.49431912873015876, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 622026, 'firstName': 'Cristián', 'lastName': 'Zavala', 'fullName': 'Cristián Zavala', 'teamColor': '#e19c00'}",assist by Juan Cornejo,/players/424348/juan-cornejo,424348,assist_by,Juan Cornejo,Zavala,2,4062
1399929149Goal1353591undefinedfalse,49,Goal,49,,13999291,"{'id': 1353591, 'name': 'Nicolás Johansen', 'profileUrl': '/players/1353591/nicolas-johansen'}",0,1,/players/1353591/nicolas-johansen,False,False,,,,,,False,Nicolás Johansen,Nicolás,Johansen,Nicolás Johansen,1353591,"[0, 2]",,"{'id': 2924378333, 'eventType': 'Goal', 'teamId': 4062, 'playerId': 1353591, 'playerName': 'Nicolás Johansen', 'x': 102.53448275880001, 'y': 35.60125, 'min': 49, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 32.0175, 'goalCrossedZ': 1.0979999946, 'expectedGoals': 0.9290893077850342, 'expectedGoalsOnTarget': 0.945509135723114, 'shotType': 'LeftFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.5244708994709, 'y': 0.29047618904761907, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 622026, 'firstName': 'Nicolás', 'lastName': 'Johansen', 'fullName': 'Nicolás Johansen', 'teamColor': '#e19c00'}",assist by Benjamín Chandía,/players/1353467/benjamin-chandia,1353467,assist_by,Benjamín Chandía,Johansen,2,4062
1400055729Goal1003370undefinedfalse,29,Goal,29,,14000557,"{'id': 1003370, 'name': 'Justo Giani', 'profileUrl': '/players/1003370/justo-giani'}",0,0,/players/1003370/justo-giani,False,False,,,,,,False,Justo Giani,Justo,Giani,Justo Giani,1003370,"[0, 1]",,"{'id': 2924542417, 'eventType': 'Goal', 'teamId': 6458, 'playerId': 1003370, 'playerName': 'Justo Giani', 'x': 94.675438595, 'y': 33.695, 'min': 29, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 33.5425, 'goalCrossedZ': 1.8685263066000002, 'expectedGoals': 0.053478263318538666, 'expectedGoalsOnTarget': 0.03322483226656914, 'shotType': 'Header', 'situation': 'FromCorner', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.121031746031747, 'y': 0.49431912873015876, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 1320958, 'firstName': 'Justo', 'lastName': 'Giani', 'fullName': 'Justo Giani', 'teamColor': '#1050A0'}",assist by Fernando Zuqui,/players/324723/fernando-zuqui,324723,assist_by,Fernando Zuqui,Giani,2,6458
1400070890Goal609529undefinedfalse,90 + 4,Goal,90,4,14000708,"{'id': 609529, 'name': 'Jimmy Martínez', 'profileUrl': '/players/609529/jimmy-martinez'}",1,1,/players/609529/jimmy-martinez,+4,False,,,,,,False,Jimmy Martínez,Jimmy,Martínez,Jimmy Martínez,609529,"[1, 2]",,"{'id': 2924557991, 'eventType': 'Goal', 'teamId': 6458, 'playerId': 609529, 'playerName': 'Jimmy Martínez', 'x': 100.25862069, 'y': 33.695, 'min': 90, 'minAdded': 4, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 34.07625, 'goalCrossedZ': 0.4879999976, 'expectedGoals': 0.5338664054870605, 'expectedGoalsOnTarget': 0.26989036798477173, 'shotType': 'Header', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.9798280423280419, 'y': 0.12910052846560846, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 1320958, 'firstName': 'Jimmy', 'lastName': 'Martínez', 'fullName': 'Jimmy Martínez', 'teamColor': '#1050A0'}",assist by Jhojan Valencia,/players/860908/jhojan-valencia,860908,assist_by,Jhojan Valencia,Martínez,2,6458
1400067183Goal787284undefinedfalse,83,Goal,83,,14000671,"{'id': 787284, 'name': 'Enzo Copetti', 'profileUrl': '/players/787284/enzo-copetti'}",0,0,/players/787284/enzo-copetti,False,False,,,,,,False,Enzo Copetti,Enzo,Copetti,Enzo Copetti,787284,"[0, 1]",,"{'id': 2924554605, 'eventType': 'Goal', 'teamId': 10084, 'playerId': 787284, 'playerName': 'Enzo Copetti', 'x': 95.4473684198, 'y': 25.013437500000002, 'min': 83, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 36.745000000000005, 'goalCrossedZ': 0.28252631440000003, 'expectedGoals': 0.26180264353752136, 'expectedGoalsOnTarget': 0.6135432720184326, 'shotType': 'RightFoot', 'situation': 'ThrowInSetPiece', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.2738095238095226, 'y': 0.07474241121693122, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 1248848, 'firstName': 'Enzo', 'lastName': 'Copetti', 'fullName': 'Enzo Copetti', 'teamColor': '#173B6A'}",assist by Emanuel Coronel,/players/874620/emanuel-coronel,874620,assist_by,Emanuel Coronel,Copetti,2,10084
1400087037Goal1462417undefinedfalse,37,Goal,37,,14000870,"{'id': 1462417, 'name': 'Fabrizio Sartori', 'profileUrl': '/players/1462417/fabrizio-sartori'}",1,0,/players/1462417/fabrizio-sartori,False,False,,,,,,False,Fabrizio Sartori,Fabrizio,Sartori,Fabrizio Sartori,1462417,"[1, 1]",,"{'id': 2924578929, 'eventType': 'Goal', 'teamId': 161729, 'playerId': 1462417, 'playerName': 'Fabrizio Sartori', 'x': 98.535087719, 'y': 35.220000000000006, 'min': 37, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 31.254999999999995, 'goalCrossedZ': 1.6245263078, 'expectedGoals': 0.1653844118118286, 'expectedGoalsOnTarget': 0.8949040770530701, 'shotType': 'Header', 'situation': 'SetPiece', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.7261904761904774, 'y': 0.42976886449735446, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 30441, 'firstName': 'Fabrizio', 'lastName': 'Sartori', 'fullName': 'Fabrizio Sartori', 'teamColor': '#2C2E5D'}",assist by Leonard Costa,/players/1344767/leonard-costa,1344767,assist_by,Leonard Costa,Sartori,2,161729
1400094851Goal1320444undefinedfalse,51,Goal,51,,14000948,"{'id': 1320444, 'name': 'Álex Arce', 'profileUrl': '/players/1320444/alex-arce'}",1,1,/players/1320444/alex-arce,False,False,,,,,,False,Álex Arce,Álex,Arce,Álex Arce,1320444,"[1, 2]",,"{'id': 2924590285, 'eventType': 'Goal', 'teamId': 161729, 'playerId': 1320444, 'playerName': 'Álex Arce', 'x': 97.1842105256, 'y': 37.696, 'min': 51, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 34.99125, 'goalCrossedZ': 1.5859999922, 'expectedGoals': 0.17105968296527863, 'expectedGoalsOnTarget': 0.9009857773780823, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.73776455026455, 'y': 0.4195767175132275, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 30441, 'firstName': 'Álex', 'lastName': 'Arce', 'fullName': 'Álex Arce', 'teamColor': '#2C2E5D'}",assist by Sebastián Villa,/players/859319/sebastian-villa,859319,assist_by,Sebastián Villa,Arce,2,161729
1400108121Goal1138511undefinedfalse,21,Goal,21,,14001081,"{'id': 1138511, 'name': 'Jovanny Bolívar', 'profileUrl': '/players/1138511/jovanny-bolivar'}",0,0,/players/1138511/jovanny-bolivar,False,False,,,,,,False,Jovanny Bolívar,Jovanny,Bolívar,Jovanny Bolívar,1138511,"[0, 1]",,"{'id': 2924602089, 'eventType': 'Goal', 'teamId': 188213, 'playerId': 1138511, 'playerName': 'Jovanny Bolívar', 'x': 89.8, 'y': 36.745000000000005, 'min': 21, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 36.2875, 'goalCrossedZ': 0.0834736838, 'expectedGoals': 0.4886704087257385, 'expectedGoalsOnTarget': 0.6629412770271301, 'shotType': 'LeftFoot', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.39484126984126955, 'y': 0.02208298513227513, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 921718, 'firstName': 'Jovanny', 'lastName': 'Bolívar', 'fullName': 'Jovanny Bolívar', 'teamColor': '#275190'}",assist by Juan Cuesta,/players/1070203/juan-cuesta,1070203,assist_by,Juan Cuesta,Bolívar,2,188213
1400223741Goal795225undefinedfalse,41,Goal,41,,14002237,"{'id': 795225, 'name': 'Juan González', 'profileUrl': '/players/795225/juan-gonzalez'}",1,0,/players/795225/juan-gonzalez,False,False,,,,,,False,Juan González,Juan,González,Juan González,795225,"[1, 1]",,"{'id': 2924718255, 'eventType': 'Goal', 'teamId': 1848, 'playerId': 795225, 'playerName': 'Juan González', 'x': 83.49854368960001, 'y': 24.5597452279, 'min': 41, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 37.431250000000006, 'goalCrossedZ': 0.44947368200000004, 'expectedGoals': 0.02906331978738308, 'expectedGoalsOnTarget': 0.2020779252052307, 'shotType': 'RightFoot', 'situation': 'FastBreak', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.09226190476190332, 'y': 0.11890838148148149, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': False, 'keeperId': 1043826, 'firstName': 'Juan', 'lastName': 'González', 'fullName': 'Juan González', 'teamColor': '#72AECF'}",assist by Írven Ávila,/players/116937/irven-avila,116937,assist_by,Írven Ávila,J. González,2,1848
1400240722Goal841947undefinedfalse,22,Goal,22,,14002407,"{'id': 841947, 'name': 'Guido Mainero', 'profileUrl': '/players/841947/guido-mainero'}",0,0,/players/841947/guido-mainero,False,False,,,,,,False,Guido Mainero,Guido,Mainero,Guido Mainero,841947,"[0, 1]",,"{'id': 2924739641, 'eventType': 'Goal', 'teamId': 10089, 'playerId': 841947, 'playerName': 'Guido Mainero', 'x': 96.2192982446, 'y': 34.22875, 'min': 22, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 31.254999999999995, 'goalCrossedZ': 0.7319999964, 'expectedGoals': 0.06731691211462021, 'expectedGoalsOnTarget': 0.5389434099197388, 'shotType': 'Header', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.7261904761904774, 'y': 0.19365079269841268, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 343431, 'firstName': 'Guido', 'lastName': 'Mainero', 'fullName': 'Guido Mainero', 'teamColor': '#5F3B1B'}",assist by Tomás Silva,/players/1336637/tomas-silva,1336637.0,assist_by,Tomás Silva,Mainero,2,10089
1400251763Goal1276036undefinedfalse,63,Goal,63,,14002517,"{'id': 1276036, 'name': 'Franco Zapiola', 'profileUrl': '/players/1276036/franco-zapiola'}",1,1,/players/1276036/franco-zapiola,False,False,,Penalty,penalty,Pen,penalties_short,False,Franco Zapiola,Franco,Zapiola,Franco Zapiola,1276036,"[1, 2]",,"{'id': 2924747969, 'eventType': 'Goal', 'teamId': 10089, 'playerId': 1276036, 'playerName': 'Franco Zapiola', 'x': 94, 'y': 34, 'min': 63, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 32.24625, 'goalCrossedZ': 0.0834736838, 'expectedGoals': 0.7884, 'expectedGoalsOnTarget': 0.8149935603141785, 'shotType': 'LeftFoot', 'situation': 'Penalty', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.4639550264550256, 'y': 0.02208298513227513, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 343431, 'firstName': 'Franco', 'lastName': 'Zapiola', 'fullName': 'Franco Zapiola', 'teamColor': '#5F3B1B'}",,,,,,Zapiola,2,10089
1400243140Goal496944undefinedfalse,40,Goal,40,,14002431,"{'id': 496944, 'name': 'Yony González', 'profileUrl': '/players/496944/yony-gonzalez'}",1,0,/players/496944/yony-gonzalez,False,False,,,,,,False,Yony González,Yony,González,Yony González,496944,"[1, 1]",,"{'id': 2924742861, 'eventType': 'Goal', 'teamId': 2528, 'playerId': 496944, 'playerName': 'Yony González', 'x': 98.535087719, 'y': 44.1408917151, 'min': 40, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 32.09375, 'goalCrossedZ': 0.1219999994, 'expectedGoals': 0.09762793034315109, 'expectedGoalsOnTarget': 0.26272207498550415, 'shotType': 'LeftFoot', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.5042989417989419, 'y': 0.032275132116402115, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 616528, 'firstName': 'Yony', 'lastName': 'González', 'fullName': 'Yony González', 'teamColor': '#E61D30'}",assist by Alexis Serna,/players/1031322/alexis-serna,1031322,assist_by,Alexis Serna,González,2,2528
